0.527324152584 face 214.600006,283.200012,282.200012,278.799988,219.333328,305.000000,278.833344,300.333344,247.777771,328.888885,249.142853,363.571442,250.571426,374.142853
0.528149796876 face 215.199997,282.399994,282.200012,278.200012,219.666672,304.833344,278.833344,300.333344,247.555557,328.777771,249.285721,363.000000,250.428574,373.142853
0.528997098656 face 215.000000,282.600006,281.399994,278.799988,219.666672,304.666656,279.000000,300.333344,247.000000,328.666656,249.285721,363.000000,250.571426,373.857147
0.529822362992 face 214.800003,282.200012,282.399994,278.799988,220.000000,304.000000,279.333344,300.500000,247.444443,327.666656,249.714279,362.142853,251.000000,373.285706
0.53065294671 face 216.399994,285.200012,283.799988,280.600006,220.833328,306.166656,280.333344,302.000000,249.777771,330.444458,250.714279,364.571442,251.857147,375.857147
0.53294712077 face 217.800003,282.600006,283.799988,279.000000,221.500000,305.000000,281.333344,301.500000,251.000000,329.111115,251.714279,363.714294,252.857147,375.000000
0.534525077853 face 217.800003,283.600006,282.600006,279.399994,221.666672,306.000000,280.166656,302.000000,250.444443,330.222229,251.285721,364.428558,252.428574,375.142853
0.535336663774 face 217.199997,282.600006,286.600006,279.200012,221.833328,304.833344,282.500000,300.833344,251.333328,328.888885,252.142853,363.142853,253.285721,374.285706
0.536169907184 face 219.199997,283.000000,284.000000,278.600006,222.833328,306.000000,281.500000,301.833344,251.555557,330.111115,252.000000,363.571442,252.857147,375.142853
0.537006950154 face 217.399994,283.000000,283.799988,278.000000,221.666672,305.166656,280.333344,300.666656,249.555557,328.666656,251.285721,362.714294,252.714279,373.285706
0.537841713389 face 214.600006,281.200012,282.399994,277.200012,219.166672,303.500000,279.500000,298.833344,247.777771,327.222229,249.142853,361.571442,250.714279,372.571442
0.538664318032 face 215.199997,282.000000,282.799988,277.600006,220.166672,304.166656,279.166656,299.833344,248.000000,327.777771,249.714279,361.857147,250.714279,372.571442
0.539496801531 face 213.800003,279.799988,282.200012,275.399994,218.666672,301.500000,278.000000,296.333344,246.666672,324.333344,248.571426,359.285706,250.000000,370.571442
0.540314846703 face 216.600006,284.000000,283.600006,280.200012,220.666672,305.333344,280.333344,301.333344,249.222229,329.111115,250.857147,364.000000,252.000000,375.000000
0.541149609937 face 219.199997,284.000000,283.799988,279.200012,223.000000,306.000000,281.500000,302.500000,251.555557,330.555542,252.571426,364.571442,253.714279,376.285706
0.541979053788 face 216.800003,284.399994,283.600006,280.200012,221.000000,306.166656,280.000000,301.833344,249.444443,330.333344,250.714279,364.571442,252.000000,376.000000
0.542805078035 face 217.600006,283.799988,283.600006,279.200012,221.833328,306.000000,281.333344,301.500000,251.444443,329.666656,252.142853,363.714294,253.428574,374.714294
0.54322644919 face 216.399994,283.000000,285.399994,278.799988,221.000000,305.000000,281.500000,300.833344,250.555557,328.888885,251.571426,363.428558,252.714279,374.285706
0.54438759459 face 217.000000,282.200012,286.600006,278.399994,221.666672,303.666656,282.000000,299.833344,251.333328,328.555542,252.142853,363.142853,253.142853,374.571442
0.545220078089 face 218.800003,284.200012,284.799988,280.200012,223.000000,305.833344,282.166656,302.333344,252.222229,330.888885,252.571426,365.142853,253.571426,376.285706
0.546049141983 face 219.000000,283.000000,288.600006,278.799988,223.833328,304.666656,284.500000,300.833344,253.555557,329.333344,254.142853,363.857147,255.571426,375.000000
0.546887324821 face 218.800003,283.799988,286.799988,279.799988,222.500000,305.500000,282.500000,301.500000,252.222229,329.666656,253.000000,364.285706,254.428574,375.285706
0.547716388716 face 217.399994,281.799988,286.600006,278.000000,222.000000,303.000000,282.500000,299.500000,252.555557,327.888885,253.571426,362.428558,254.714279,373.714294
0.548552291818 face 218.000000,282.600006,286.799988,278.600006,221.833328,304.000000,282.500000,299.500000,252.222229,329.000000,253.285721,363.428558,254.571426,374.714294
0.549382875537 face 218.600006,282.799988,286.799988,278.799988,222.166672,304.333344,283.000000,300.500000,252.555557,329.222229,253.000000,364.142853,254.000000,375.285706
0.553947666387 face 218.199997,281.399994,286.600006,278.000000,222.333328,303.333344,282.833344,299.500000,251.555557,328.222229,252.857147,363.000000,253.571426,374.571442
0.554780529841 face 216.199997,283.799988,286.000000,279.799988,221.166672,306.166656,282.500000,302.166656,251.555557,330.888885,252.142853,365.142853,253.428574,376.714294
0.555606934044 face 217.800003,280.000000,287.799988,276.200012,222.333328,301.833344,283.500000,297.833344,252.222229,326.222229,253.428574,361.285706,254.571426,372.714294
0.556450436265 face 217.800003,284.600006,287.799988,280.000000,222.000000,306.000000,283.666656,301.833344,253.222229,330.000000,253.571426,365.285706,254.571426,376.000000
0.557473277698 face 219.399994,284.399994,296.200012,280.399994,224.833328,307.333344,294.166656,304.500000,261.111115,333.888885,261.428558,368.428558,262.714294,380.000000
0.558293982562 face 228.199997,290.000000,295.200012,285.000000,233.333328,313.166656,293.500000,308.500000,266.444458,338.333344,266.571442,372.714294,267.714294,383.714294
0.559132165399 face 231.000000,287.600006,301.200012,281.399994,235.500000,310.333344,300.333344,305.166656,268.888885,336.555542,269.000000,371.000000,270.142853,382.285706
0.559952490307 face 230.399994,286.600006,297.200012,281.600006,235.333328,310.166656,295.333344,305.333344,268.555542,335.444458,268.857147,370.857147,270.285706,381.571442
0.560797512352 face 229.000000,284.399994,296.000000,279.799988,233.833328,306.000000,293.500000,301.166656,267.000000,333.666656,267.571442,368.714294,269.285706,378.857147
0.561623916556 face 224.399994,281.200012,294.000000,276.399994,229.833328,302.166656,291.666656,297.333344,263.555542,329.555542,264.428558,364.714294,266.285706,375.428558
0.56247083838 face 224.199997,282.600006,293.399994,278.000000,229.166672,304.333344,291.000000,300.000000,262.222229,331.000000,262.714294,365.571442,264.285706,376.000000
0.563289643465 face 231.399994,282.799988,301.399994,277.600006,237.500000,304.500000,298.666656,300.333344,270.000000,330.111115,271.571442,365.142853,272.571442,375.714294
0.564125926523 face 241.000000,283.799988,310.200012,279.600006,246.333328,306.833344,308.500000,303.166656,278.555542,332.333344,280.000000,366.142853,281.857147,378.000000
0.564938652311 face 248.600006,284.399994,319.399994,278.399994,255.000000,305.333344,317.166656,300.000000,289.222229,330.444458,291.142853,365.428558,292.857147,376.714294
0.565769615986 face 251.399994,284.799988,323.000000,279.200012,257.500000,305.166656,320.500000,300.833344,292.111115,331.333344,293.571442,366.428558,295.142853,377.000000
0.566241901239 face 249.399994,284.600006,321.000000,279.399994,255.500000,305.666656,318.166656,301.000000,289.000000,331.777771,291.142853,367.142853,293.142853,378.428558
0.56654054662 face 247.199997,285.799988,318.799988,280.200012,253.666672,306.833344,314.666656,301.333344,285.444458,332.555542,287.857147,368.285706,289.285706,378.714294
0.566931901254 face 245.600006,284.200012,317.000000,278.799988,251.666672,304.833344,312.333344,299.333344,282.333344,330.777771,285.000000,365.571442,286.571442,376.000000
0.567772363828 face 241.600006,280.000000,312.799988,275.000000,247.833328,301.666656,309.833344,296.833344,279.333344,327.222229,281.571442,361.857147,282.857147,372.714294
0.568599147987 face 241.399994,279.600006,310.600006,273.799988,247.333328,301.333344,307.500000,295.500000,277.777771,326.777771,279.857147,361.285706,281.428558,372.142853
0.569438850648 face 236.000000,277.799988,307.200012,272.600006,241.833328,299.166656,303.666656,294.333344,273.666656,324.666656,275.285706,360.142853,276.571442,371.000000
0.570267914543 face 233.000000,278.799988,303.799988,272.399994,239.000000,299.500000,300.833344,293.666656,270.333344,325.111115,273.000000,359.714294,274.142853,370.428558
0.571102297822 face 232.199997,278.600006,303.399994,272.799988,238.000000,299.833344,300.833344,294.333344,269.777771,325.000000,272.285706,360.285706,273.714294,371.000000
0.571933641452 face 232.800003,279.000000,303.000000,273.000000,238.500000,301.166656,299.500000,295.666656,269.666656,326.111115,271.714294,360.285706,273.000000,371.571442
0.572761565479 face 230.800003,280.600006,302.000000,274.200012,237.500000,302.000000,298.666656,296.166656,267.666656,326.888885,270.714294,361.285706,272.428558,372.428558
0.573580750519 face 229.399994,280.799988,301.600006,274.399994,236.833328,302.166656,298.666656,296.333344,268.000000,327.222229,271.000000,361.714294,272.571442,372.571442
0.574403735119 face 231.399994,281.399994,302.799988,275.399994,237.833328,302.833344,299.833344,297.333344,269.111115,327.555542,271.428558,362.428558,273.000000,373.571442
0.575230519278 face 234.800003,287.200012,304.200012,280.399994,240.500000,307.833344,300.333344,301.833344,271.222229,332.333344,273.571442,366.857147,275.571442,377.571442
0.576137474144 face 233.399994,288.799988,305.000000,282.399994,239.166672,309.500000,300.500000,303.833344,271.777771,334.111115,273.142853,368.571442,275.142853,379.000000
0.576962358523 face 235.800003,287.600006,305.600006,281.799988,241.500000,308.833344,301.500000,303.166656,272.222229,333.666656,274.428558,367.857147,276.000000,379.285706
0.577786482991 face 233.000000,288.000000,303.200012,282.000000,239.000000,309.000000,299.500000,303.333344,269.666656,332.888885,272.428558,367.714294,273.571442,378.142853
0.578624665829 face 234.399994,284.600006,302.600006,278.200012,239.500000,305.500000,299.666656,300.000000,270.666656,330.555542,272.571442,365.428558,274.428558,376.571442
0.579479946685 face 234.399994,285.200012,301.200012,279.600006,239.333328,306.333344,298.666656,300.666656,268.888885,330.777771,271.571442,365.857147,272.714294,376.857147
0.580310150447 face 232.600006,284.000000,302.799988,277.799988,238.500000,304.666656,299.166656,298.833344,268.777771,329.333344,271.142853,365.000000,272.714294,376.428558
0.581139214342 face 232.800003,284.200012,302.600006,278.000000,238.500000,304.000000,299.166656,298.500000,269.222229,328.777771,271.428558,364.571442,272.714294,375.000000
0.585766317968 face 235.399994,284.600006,304.399994,278.600006,241.500000,304.166656,301.166656,298.833344,271.444458,329.000000,274.142853,364.714294,275.857147,375.428558
0.586598041555 face 236.399994,283.399994,306.200012,278.000000,242.500000,304.333344,302.833344,299.500000,273.222229,329.333344,275.285706,364.857147,276.714294,375.142853
0.587420646199 face 238.600006,282.399994,309.600006,276.600006,245.333328,303.000000,307.000000,298.000000,277.111115,328.222229,278.571442,362.000000,280.000000,372.857147
0.588226152824 face 239.800003,279.399994,311.200012,273.600006,245.833328,300.166656,307.500000,295.000000,278.555542,324.333344,279.428558,359.571442,280.857147,370.857147
0.589066235442 face 240.000000,276.200012,311.399994,271.799988,245.833328,298.000000,308.833344,294.000000,278.666656,322.666656,279.857147,357.857147,281.000000,368.571442
0.589898718941 face 240.399994,275.799988,315.600006,270.600006,246.666672,297.666656,312.833344,293.333344,279.666656,322.888885,281.000000,357.428558,282.000000,368.428558
0.590755899576 face 240.199997,276.399994,311.399994,271.600006,246.333328,297.500000,307.833344,293.500000,279.222229,322.444458,280.428558,357.571442,281.857147,368.714294
0.59157470466 face 240.000000,275.799988,311.200012,270.399994,246.000000,296.666656,308.833344,292.333344,278.666656,321.333344,280.000000,356.428558,281.142853,367.571442
0.592780304907 face 238.600006,276.000000,312.000000,270.600006,245.666672,296.833344,308.833344,292.500000,278.444458,321.444458,279.857147,356.428558,281.142853,367.285706
0.593540216818 face 240.000000,275.200012,311.399994,271.000000,246.500000,296.666656,309.000000,293.000000,278.111115,321.666656,279.857147,356.285706,281.142853,367.285706
0.59436396133 face 240.800003,275.399994,312.399994,270.200012,246.666672,296.666656,310.500000,292.333344,278.777771,321.444458,280.571442,356.000000,282.000000,367.000000
0.595213922802 face 240.800003,275.600006,311.200012,270.200012,246.166672,296.833344,309.000000,292.000000,278.444458,321.333344,279.714294,356.000000,281.285706,367.285706
0.596037287358 face 240.399994,274.600006,310.600006,270.000000,246.333328,296.666656,308.833344,292.500000,278.111115,321.111115,280.571442,355.428558,281.714294,366.714294
0.596876230107 face 239.199997,274.600006,309.399994,270.200012,244.833328,297.333344,306.000000,292.333344,276.666656,321.000000,278.714294,355.428558,280.428558,366.714294
0.598549936091 face 237.000000,275.200012,307.600006,270.399994,242.833328,297.333344,304.000000,292.833344,275.000000,321.666656,277.000000,356.857147,278.571442,367.714294
0.599433333688 face 237.199997,274.799988,306.200012,270.399994,242.500000,297.333344,303.166656,293.000000,273.555542,321.222229,276.571442,356.428558,278.000000,367.714294
0.60047403305 face 234.600006,275.200012,307.399994,270.799988,240.333328,297.333344,305.166656,293.166656,274.222229,322.222229,276.000000,356.428558,277.571442,367.714294
0.601328553994 face 234.399994,275.799988,307.799988,271.399994,240.333328,297.333344,305.333344,294.000000,274.222229,322.888885,275.714294,356.428558,276.714294,367.857147
0.602170156435 face 235.000000,275.399994,308.000000,270.799988,240.666672,298.333344,306.500000,293.833344,274.888885,323.000000,276.142853,356.571442,277.285706,368.285706
0.603016698304 face 234.600006,275.600006,307.600006,271.200012,241.166672,297.333344,305.333344,293.000000,274.444458,322.000000,275.857147,356.571442,277.285706,367.714294
0.603849181803 face 234.800003,274.799988,308.399994,271.399994,240.333328,297.666656,306.333344,294.500000,274.888885,322.777771,275.857147,356.571442,277.428558,368.714294
0.604675965962 face 235.399994,277.000000,307.799988,272.000000,241.333328,298.833344,304.500000,294.333344,275.222229,323.555542,276.428558,357.714294,277.857147,369.000000
0.605525167523 face 237.800003,276.399994,308.600006,271.600006,244.000000,298.333344,305.000000,293.500000,275.444458,322.777771,277.142853,358.000000,278.428558,368.714294
0.606356511153 face 237.800003,277.200012,309.000000,272.000000,243.833328,298.333344,305.000000,293.166656,275.222229,322.777771,277.000000,358.142853,278.571442,369.571442
0.607193554123 face 239.000000,277.399994,309.000000,272.600006,244.833328,299.333344,305.833344,294.333344,276.333344,323.444458,277.857147,358.285706,279.857147,369.000000
0.608051114715 face 236.800003,278.600006,309.000000,273.399994,242.333328,300.666656,304.666656,295.833344,275.666656,324.111115,277.000000,359.285706,278.857147,370.285706
0.608849402177 face 234.600006,279.000000,307.200012,274.200012,240.833328,301.500000,303.166656,296.333344,273.666656,325.555542,276.142853,360.857147,277.428558,372.000000
0.609673906601 face 235.600006,278.399994,308.799988,273.600006,241.500000,300.333344,304.833344,295.333344,274.777771,323.555542,276.714294,358.571442,278.428558,370.000000
0.610487772257 face 235.399994,279.200012,306.200012,273.399994,241.500000,301.000000,302.500000,295.666656,273.555542,325.222229,275.000000,359.857147,276.285706,371.000000
0.61133963351 face 234.000000,274.799988,302.799988,270.000000,238.833328,297.333344,299.833344,292.500000,270.111115,322.666656,272.571442,356.857147,274.142853,368.571442
0.612281164367 face 232.800003,277.399994,303.000000,272.200012,237.833328,299.833344,299.333344,294.333344,268.888885,323.333344,271.000000,358.285706,272.571442,369.571442
0.613087430905 face 230.399994,274.600006,299.200012,268.600006,235.166672,296.833344,295.833344,291.333344,266.222229,321.777771,268.285706,356.285706,269.714294,368.142853
0.613899016826 face 230.800003,276.399994,300.799988,270.399994,236.333328,298.166656,297.500000,292.666656,266.777771,322.666656,269.285706,357.000000,270.857147,368.000000
0.614318108245 face 231.199997,269.200012,300.399994,264.000000,236.000000,291.166656,297.500000,286.333344,266.666656,316.111115,269.142853,351.857147,270.857147,363.000000
0.614683245918 face 234.199997,265.600006,302.799988,260.200012,239.000000,288.000000,300.500000,283.166656,269.666656,313.111115,273.000000,348.571442,274.571442,360.285706
0.617842579688 face 235.600006,265.000000,307.799988,261.000000,241.000000,286.500000,304.333344,282.833344,273.444458,312.333344,275.142853,348.000000,276.428558,359.285706
0.618689121557 face 235.800003,258.200012,307.200012,254.399994,241.000000,280.833344,305.166656,277.500000,274.111115,307.111115,275.142853,343.142853,276.428558,354.714294
0.619539842941 face 237.199997,257.200012,308.600006,255.199997,241.333328,280.000000,305.500000,277.166656,273.888885,307.000000,274.857147,343.428558,275.714294,354.428558
0.620368146924 face 235.199997,257.399994,305.200012,253.800003,239.333328,280.000000,303.000000,276.333344,269.666656,305.888885,270.714294,342.428558,271.285706,354.000000
0.621192651348 face 232.399994,256.799988,302.600006,253.199997,237.166672,278.833344,299.833344,275.166656,266.444458,304.111115,268.571442,342.000000,269.571442,353.571442
0.622074909077 face 229.000000,255.600006,297.399994,252.199997,233.000000,278.333344,294.333344,274.666656,260.000000,304.555542,262.285706,340.714294,263.714294,352.000000
0.62290131328 face 226.399994,253.600006,293.000000,249.199997,230.500000,277.166656,292.166656,273.500000,256.888885,302.888885,258.142853,339.000000,259.285706,350.285706
0.623729237307 face 225.399994,253.399994,292.200012,249.800003,229.500000,277.333344,290.833344,273.833344,255.000000,303.000000,257.142853,339.428558,258.000000,350.428558
0.624560200982 face 225.000000,253.199997,290.600006,249.199997,229.000000,277.333344,290.166656,273.666656,254.111115,303.111115,255.428574,339.285706,256.857147,350.428558
0.625399143731 face 225.199997,252.800003,291.600006,248.600006,229.000000,277.333344,290.333344,273.666656,254.333328,303.222229,255.571426,339.142853,256.571442,350.714294
0.62621186952 face 226.600006,254.000000,296.000000,252.199997,231.333328,276.666656,292.833344,274.000000,256.777771,302.444458,258.857147,339.285706,259.714294,350.000000
0.627039793547 face 230.199997,253.399994,299.200012,252.000000,233.833328,276.500000,297.000000,274.000000,262.444458,302.444458,263.571442,339.142853,264.571442,350.571442
0.627878356341 face 228.000000,253.199997,296.600006,251.000000,231.666672,276.333344,293.666656,273.666656,258.444458,302.222229,260.285706,338.428558,261.285706,350.142853
0.628709320016 face 226.399994,254.199997,293.600006,250.399994,230.666672,277.333344,291.333344,273.833344,256.333344,303.111115,257.857147,338.714294,258.714294,350.285706
0.629531924659 face 224.800003,254.000000,290.200012,250.000000,227.666672,278.166656,289.166656,274.666656,253.888885,303.666656,255.142853,340.000000,256.428558,351.571442
0.63114483769 face 223.199997,254.000000,290.200012,250.800003,227.166672,279.000000,288.666656,274.833344,251.111115,304.000000,254.000000,339.714294,255.285721,351.142853
0.63196972207 face 224.199997,255.399994,288.399994,251.399994,228.333328,279.500000,287.333344,275.666656,251.444443,304.000000,254.571426,340.714294,255.714279,351.428558
0.632804105348 face 223.800003,256.000000,290.200012,252.600006,228.166672,279.166656,288.000000,275.666656,252.111115,304.888885,254.714279,341.285706,255.857147,352.428558
0.633640388406 face 225.800003,256.200012,292.200012,253.800003,230.000000,280.000000,290.500000,276.666656,254.111115,305.000000,256.857147,341.714294,257.857147,353.285706
0.634468692389 face 229.000000,258.200012,297.799988,255.399994,233.500000,281.333344,295.333344,277.833344,260.222229,307.777771,261.857147,343.714294,263.000000,355.285706
0.635292056945 face 231.600006,257.600006,300.600006,255.399994,235.500000,281.500000,298.000000,278.666656,263.111115,307.333344,264.428558,344.000000,265.428558,356.000000
0.6361154215 face 234.800003,258.399994,302.600006,256.200012,237.666672,281.000000,300.833344,279.166656,266.444458,307.666656,267.428558,344.285706,268.428558,355.428558
0.63652881358 face 233.800003,258.399994,305.200012,256.200012,238.166672,281.666656,301.833344,278.833344,267.444458,307.111115,268.142853,344.857147,269.285706,356.714294
0.637376875273 face 235.199997,259.399994,304.799988,257.200012,238.166672,282.500000,301.666656,279.666656,267.777771,308.888885,268.714294,345.857147,269.714294,357.285706
0.637792547088 face 234.000000,260.399994,304.799988,258.200012,238.166672,283.333344,302.166656,280.833344,268.000000,309.777771,269.000000,346.428558,269.714294,358.285706
0.638840845569 face 232.800003,260.600006,303.000000,258.600006,236.500000,283.833344,300.833344,281.666656,266.666656,310.222229,268.000000,348.000000,269.000000,359.142853
0.639669909464 face 232.399994,261.799988,303.600006,258.600006,236.500000,284.833344,300.666656,281.500000,266.666656,310.666656,267.857147,347.428558,269.000000,359.571442
0.640498213447 face 231.800003,262.000000,304.000000,258.399994,236.500000,284.666656,300.333344,281.666656,266.666656,311.111115,267.714294,347.857147,268.714294,359.857147
0.641383130867 face 231.600006,261.799988,302.799988,258.600006,235.666672,284.333344,299.000000,280.833344,265.333344,310.222229,266.857147,347.428558,268.000000,358.857147
0.64219737648 face 232.800003,260.600006,301.600006,258.000000,236.166672,283.833344,299.166656,280.666656,265.000000,310.222229,266.857147,347.428558,268.142853,359.142853
0.643020741036 face 231.800003,261.799988,301.799988,258.799988,235.666672,285.333344,298.666656,280.833344,265.222229,310.777771,266.571442,348.000000,267.714294,359.571442
0.643841825856 face 232.000000,262.200012,302.600006,258.799988,235.166672,284.500000,299.166656,281.166656,265.333344,310.666656,266.428558,348.428558,267.571442,359.714294
0.644655691512 face 230.399994,262.200012,302.600006,259.200012,235.500000,284.500000,299.333344,281.666656,265.555542,310.777771,266.571442,348.857147,267.857147,360.142853
0.645473736684 face 231.199997,263.200012,302.799988,259.799988,235.166672,286.000000,299.166656,282.333344,265.444458,311.888885,267.000000,349.000000,268.285706,361.714294
0.64590536665 face 231.199997,263.200012,303.000000,260.200012,236.000000,286.333344,299.833344,282.833344,265.888885,312.444458,267.857147,349.571442,269.142853,361.571442
0.646317998818 face 232.199997,263.200012,302.399994,259.799988,236.333328,286.333344,300.000000,283.000000,266.333344,313.222229,267.285706,349.714294,268.714294,361.571442
0.646677817107 face 231.399994,264.200012,303.399994,260.799988,236.166672,286.833344,299.666656,283.000000,266.555542,313.333344,268.000000,350.000000,269.142853,362.000000
0.650056005508 face 231.600006,264.600006,303.399994,261.600006,236.166672,286.666656,299.333344,283.000000,266.444458,313.111115,267.714294,350.428558,269.285706,361.857147
0.650916225791 face 231.399994,264.399994,304.200012,261.399994,235.500000,287.000000,300.000000,283.833344,266.444458,314.000000,267.857147,350.714294,269.000000,362.000000
0.651762007748 face 232.000000,264.200012,303.000000,261.000000,236.333328,287.333344,300.000000,283.833344,266.888885,314.222229,268.000000,351.000000,269.285706,363.285706
0.652589551819 face 231.600006,264.200012,304.600006,261.600006,236.166672,286.500000,300.333344,283.666656,266.555542,313.333344,267.571442,351.000000,269.000000,362.714294
0.653425834877 face 232.199997,264.799988,303.000000,261.200012,236.166672,287.333344,299.666656,283.833344,266.000000,314.222229,268.142853,350.857147,269.428558,362.714294
0.654256798552 face 230.600006,264.600006,302.600006,261.200012,235.333328,287.500000,299.333344,283.666656,266.333344,313.666656,267.714294,351.000000,269.142853,362.857147
0.655079783152 face 230.600006,264.600006,303.799988,261.399994,235.166672,286.333344,299.333344,282.833344,265.444458,313.222229,266.857147,350.428558,268.285706,362.285706
0.655915306298 face 231.199997,264.600006,304.000000,261.200012,235.666672,287.500000,299.166656,283.500000,266.000000,314.000000,267.571442,350.857147,269.142853,362.571442
0.656728032087 face 231.600006,264.200012,303.200012,261.000000,235.833328,287.166656,299.333344,283.666656,265.111115,313.444458,266.857147,351.142853,268.142853,362.857147
0.657569254572 face 230.000000,264.000000,302.200012,261.000000,234.500000,286.833344,299.000000,283.166656,265.222229,313.111115,267.285706,350.428558,268.714294,361.285706
0.658392999084 face 231.199997,264.399994,302.799988,261.600006,235.000000,287.166656,299.166656,283.500000,265.888885,314.000000,267.714294,350.714294,268.857147,362.428558
0.659233461657 face 231.399994,264.600006,302.399994,261.200012,236.000000,287.333344,299.166656,283.833344,265.777771,313.444458,267.857147,350.571442,268.857147,361.857147
0.660057206169 face 231.399994,264.399994,304.799988,261.200012,235.833328,287.333344,300.333344,283.333344,266.666656,313.333344,267.571442,350.285706,268.714294,362.428558
0.660886270064 face 232.399994,265.799988,304.799988,262.200012,236.500000,288.833344,301.166656,285.166656,267.666656,315.333344,269.285706,352.000000,270.714294,364.000000
0.662467266794 face 233.199997,266.799988,304.000000,263.600006,238.000000,289.833344,300.833344,286.166656,267.444458,316.333344,269.571442,353.285706,270.714294,364.857147
0.663433874745 face 233.600006,267.399994,305.000000,264.799988,237.333328,290.000000,301.000000,286.833344,268.333344,316.777771,269.571442,353.428558,270.857147,365.000000
0.664281936438 face 233.800003,268.799988,305.600006,265.399994,238.333328,290.500000,301.666656,287.000000,268.666656,317.555542,270.714294,354.714294,271.714294,366.285706
0.665111760245 face 234.199997,268.799988,306.399994,266.000000,238.333328,291.333344,302.333344,287.833344,268.888885,318.000000,270.571442,355.285706,271.857147,366.571442
0.665951842862 face 235.399994,269.799988,307.000000,266.600006,240.166672,292.333344,303.333344,288.833344,270.111115,318.333344,271.714294,355.285706,273.000000,367.428558
0.666773307638 face 236.399994,270.399994,306.000000,266.200012,240.000000,292.333344,304.000000,288.833344,270.555542,319.000000,272.285706,355.857147,273.285706,366.714294
0.667605791137 face 237.000000,271.399994,307.200012,267.399994,240.833328,294.000000,303.666656,290.500000,270.777771,320.333344,273.000000,357.857147,274.000000,368.714294
0.668421936529 face 241.800003,280.600006,307.799988,276.000000,245.166672,306.500000,304.833344,301.833344,273.777771,331.777771,275.571442,368.000000,277.571442,380.142853
0.669262399103 face 231.600006,284.600006,299.200012,284.000000,235.666672,305.666656,297.500000,306.000000,263.333344,338.222229,266.571442,372.571442,267.857147,384.000000
0.670080064319 face 227.800003,286.600006,291.200012,282.200012,233.333328,309.000000,291.166656,306.333344,257.333344,339.333344,262.714294,374.000000,264.428558,385.000000
0.670908368302 face 222.199997,294.000000,285.799988,286.200012,227.500000,317.666656,286.666656,309.666656,252.444443,343.666656,258.000000,378.428558,260.428558,389.285706
0.671722233959 face 217.600006,294.399994,281.399994,286.399994,223.666672,318.333344,281.666656,309.666656,247.444443,344.111115,253.285721,378.571442,255.857147,390.285706
